EC	log2_fold_change	valor_p_ajustado
2.5.1.18	6.37870955009622	1.1326042613801599e-06
3.6.1.1	6.3713187311310495	0.0020709956163199998
4.1.1.19	6.33646261075858	9.21265930784838e-05
1.3.1.42	6.31009813501688	0.0020813810430379996
1.1.1.219	6.16020184477159	1.2162067999188e-07
3.6.5.3	6.15331712149575	3.36173974036651e-14
4.3.3.6	6.110133476390329	6.93897917411825e-05
1.17.7.1	6.0912892983777	0.0017358545437779998
1.5.3.17	6.090912678373231	0.0005756343755989999
2.4.2.41	6.056661489399071	0.000163914190834
3.2.1.4	6.056649170508139	0.002891049737895
1.3.1.72	6.0387638539669695	0.000701297327614
2.7.11.1	6.0095833949463895	0.004990643612198
2.7.11.1	6.00728783239757	0.004896058026007
2.7.1.90	5.93168886916015	0.0005113091566859999
3.1.1.31	5.8308263621121705	1.21750107131736e-08
1.6.2.2	5.77441156419121	0.007848136550704002
1.2.1.8	5.7670870852393605	3.0781552467620295e-08
3.2.1.68	5.6935433134592595	0.0028847438088740003
1.6.5.3	5.6283878187404	0.0026326247458329996
1.1.1.86	5.6257533574879695	0.005100609778035999
3.4.25.1	5.61170125113248	1.7765756145286498e-05
2.4.1.85	5.54503012028261	8.33443011887184e-13
3.1.2.12	5.53616787621446	1.53878258603696e-05
1.14.13.90	5.5266556221196605	0.000690805179308
3.6.1.1	5.4743957625109	5.5619528081117e-11
3.4.22.41	5.37939885191635	4.82573305189044e-09
3.1.1.3	5.31920903850107	3.4905509651979894e-14
6.3.2.2	5.28742820019534	0.000993665187345
1.10.2.2	5.25126299219017	3.09936666597709e-05
2.4.1.242	5.21574051029275	0.0014991043865539998
3.1.1.14	5.12846925797642	8.638550620047551e-07
3.2.1.51	5.083366941351571	0.000563198542694
2.7.7.4	5.06562729280805	0.000346008503481
2.4.1.134	5.06422104053134	0.004219178585023
2.3.1.74	5.049637993911491	3.2091381280298598e-06
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	4.99093532725403	0.0017407740919609998
4.1.1.37	4.9548504512247	0.007877686698998
3.4.25.1	4.940361505292589	0.00480583266086
1.3.5.1	4.806162908137781	0.00101189679296
1.1.1.140	4.7915841276845095	0.000202453535207
4.3.1.24	4.785782985510339	0.00023672208996200004
2.1.1.104	4.76755578492936	6.251286357510691e-08
5.4.99.30	4.76633219790121	0.001937693499576
3.4.19.3	4.702431792107349	0.00011604185476299999
3.6.5.3	4.6586507794723495	0.00578440838967
3.4.22.14	4.576719190708269	0.005306770682722001
2.3.1.22	4.488527879647879	0.004820984412236
3.1.4.11,4.6.1.13	4.41142486248288	0.0047802082906309995
1.1.1.86	4.33029450490017	0.004832939199632
3.2.1.4	4.29327547807675	0.0024723897515110003
3.4.22.41	4.157832107109559	0.00014368300989200003
1.1.1.195	4.07072798067848	0.003305525219903
2.3.1.74	4.06712043708786	8.76620374332255e-05
3.6.4.13,3.6.4.12	4.01695879832464	0.004611297378136
1.1.1.86	3.8800088157608097	0.0066356556209609995
3.4.23.12	3.81475338891593	5.1970379828055e-05
4.1.2.13	3.7643136952816896	0.008908036847461002
1.1.1.49	3.7344637645486896	0.007830178690291
1.1.1.195	3.70721727176742	0.008993545757102
2.4.1.207	3.51994369359192	0.004005971886922
2.4.1.85	3.49118768653895	2.2703155876339003e-05
