EC	log2_fold_change	valor_p_ajustado
2.4.1.207	4.44386820381474	2.12425843538795e-05
2.4.1.207,3.2.1.151	4.426986433408491	0.002844352950514
1.1.1.195	4.40267967794345	0.0036162937673609994
1.2.4.4	4.38847213515254	0.007751266416993001
5.4.99.30	4.33171007218183	0.0021213579845499996
3.1.3.11	4.33047884193827	0.0005685644068409999
4.2.3.5	4.208637927873561	0.0027382827215710003
1.10.3.3	4.17547494642489	0.001682422544954
4.4.1.5	4.1609015930874405	0.003347143684496
3.4.19.3	4.15222166147024	0.000402181573881
3.4.22.14	3.96976202193605	3.0027040548647597e-07
2.6.1.96,2.6.1.19	3.95882448361031	0.008782014178394
3.1.2.20	3.91245941551189	0.0063303050341040005
3.2.1.37	3.9043728889113702	0.005935794873791999
3.1.2.12	3.8850091137031697	0.002529847569328
1.1.1.195	3.85512472142339	0.002038176566941
2.4.1.85	3.60867103893823	1.0561296214769699e-05
2.4.1.207	3.5756668736364197	0.004786312471544
1.1.1.219	3.5137093927693797	0.003963473449667999
3.1.1.31	3.3420168798736807	0.002074371459847
2.7.4.6	3.33958437329229	1.2817909076136999e-05
1.1.1.37	3.3029662243852203	0.0008260184696150001
4.1.1.50	3.2467648660495603	0.008421443576033001
2.4.1.207	3.18032324303275	0.009570407042613001
2.4.1.207	3.1602259159709702	0.005974038203963
4.1.1.39	2.9966272039337998	0.0009311527994219999
1.1.1.195	2.9694483566797203	0.008187797269129
3.4.23.12	2.8427188410251896	0.0023083715084790003
1.11.1.11	2.097931554134	0.000978743090324
